"_id","type","astrologerId","customerId","transactionId","totalPrice","adminPrice","partnerPrice","historyId","duration","startTime","endTime","createdAt","updatedAt","__v"
"66cec39090898f43a4383fac","call","[object Object]","[object Object]","8b7aa6c1cb051fbdfd09d24971d8188s","2.0999999999999996","0.35","1.7499999999999996","66cec36790898f43a4383f81","21","Wed Aug 28 2024 06:27:51 GMT+0000 (Coordinated Universal Time)","1724826512262","2024-08-28T06:28:32.287Z","2024-08-28T06:28:32.287Z","0"
"66cc64ea2cec30c3d41323f2","call","[object Object]","[object Object]","ee98a46af2d160e246a07271e636188q","8.2","1.3666666666666667","6.833333333333332","66cc64862cec30c3d41323db","82","Mon Aug 26 2024 11:18:30 GMT+0000 (Coordinated Universal Time)","1724671210595","2024-08-26T11:20:10.617Z","2024-08-26T11:20:10.617Z","0"
"66cc63892cec30c3d413239a","call","[object Object]","[object Object]","db2e14e7aac1ee44483f1d3a5c80188q","3.9000000000000004","0.65","3.2500000000000004","66cc63542cec30c3d4132383","39","Mon Aug 26 2024 11:13:24 GMT+0000 (Coordinated Universal Time)","1724670857610","2024-08-26T11:14:17.637Z","2024-08-26T11:14:17.637Z","0"
"66cc633b2cec30c3d413235c","call","[object Object]","[object Object]","841d64615289743f0f364dca819d188q","0.7","0.11666666666666667","0.5833333333333333","66cc63242cec30c3d4132346","7","Mon Aug 26 2024 11:12:36 GMT+0000 (Coordinated Universal Time)","1724670779839","2024-08-26T11:12:59.858Z","2024-08-26T11:12:59.858Z","0"
"66cc53972cec30c3d4132268","call","[object Object]","[object Object]","b4a7c0b533864b49751aeb8c4f86188q","0.7","0.11666666666666667","0.5833333333333333","66cc537c2cec30c3d413224a","7","Mon Aug 26 2024 10:05:48 GMT+0000 (Coordinated Universal Time)","1724666775192","2024-08-26T10:06:15.216Z","2024-08-26T10:06:15.216Z","0"
"66cc52c92cec30c3d41321db","call","[object Object]","[object Object]","ae1c516f8306a9bc209962d11d66188q","0.4","0.06666666666666667","0.33333333333333337","66cc52ac2cec30c3d41321c5","4","Mon Aug 26 2024 10:02:20 GMT+0000 (Coordinated Universal Time)","1724666569560","2024-08-26T10:02:49.586Z","2024-08-26T10:02:49.586Z","0"
"66cc50f7934a393433a95b2c","call","[object Object]","[object Object]","1f04fdc488c6864b9d0f142d25f5188q","2.8","0.4666666666666667","2.333333333333333","66cc50bc934a393433a95b0a","28","Mon Aug 26 2024 09:54:04 GMT+0000 (Coordinated Universal Time)","1724666103268","2024-08-26T09:55:03.289Z","2024-08-26T09:55:03.289Z","0"
"66cc3b27219545d49f82cf47","call","[object Object]","[object Object]","c5a668c97694dc1f0163d6c060c9188q","3.8","0.6333333333333333","3.1666666666666665","66cc3aec219545d49f82cf30","38","Mon Aug 26 2024 08:21:00 GMT+0000 (Coordinated Universal Time)","1724660519006","2024-08-26T08:21:59.030Z","2024-08-26T08:21:59.030Z","0"
"66cc2fb5219545d49f82cdf2","call","[object Object]","[object Object]","c2e87337b923079f05edbccb3de9188q","1.2000000000000002","0.2","1.0000000000000002","66cc1e7587b757347e7287a3","12","Mon Aug 26 2024 06:19:33 GMT+0000 (Coordinated Universal Time)","1724657589622","2024-08-26T07:33:09.651Z","2024-08-26T07:33:09.651Z","0"
"66cc21c9219545d49f82cd0f","call","[object Object]","[object Object]","aec7fc998ee367d8d798061d1b0a188q","0.7","0.11666666666666667","0.5833333333333333","66cc21b6219545d49f82ccf9","7","Mon Aug 26 2024 06:33:26 GMT+0000 (Coordinated Universal Time)","1724654025728","2024-08-26T06:33:45.751Z","2024-08-26T06:33:45.751Z","0"
"66cc2199219545d49f82ccd1","call","[object Object]","[object Object]","c2e87337b923079f05edbccb3de9188q","1.2000000000000002","0.2","1.0000000000000002","66cc1e7587b757347e7287a3","12","Mon Aug 26 2024 06:19:33 GMT+0000 (Coordinated Universal Time)","1724653977890","2024-08-26T06:32:57.914Z","2024-08-26T06:32:57.914Z","0"
"66cc1faa219545d49f82cc9b","call","[object Object]","[object Object]","c2e87337b923079f05edbccb3de9188q","1.2000000000000002","0.2","1.0000000000000002","66cc1e7587b757347e7287a3","12","Mon Aug 26 2024 06:19:33 GMT+0000 (Coordinated Universal Time)","1724653482485","2024-08-26T06:24:42.513Z","2024-08-26T06:24:42.513Z","0"
"66cc1f1387b757347e7287dc","call","[object Object]","[object Object]","c2e87337b923079f05edbccb3de9188q","1.2000000000000002","0.2","1.0000000000000002","66cc1e7587b757347e7287a3","12","Mon Aug 26 2024 06:19:33 GMT+0000 (Coordinated Universal Time)","1724653331142","2024-08-26T06:22:11.172Z","2024-08-26T06:22:11.172Z","0"
"66cc1e8c87b757347e7287b9","call","[object Object]","[object Object]","c2e87337b923079f05edbccb3de9188q","1.2000000000000002","0.2","1.0000000000000002","66cc1e7587b757347e7287a3","12","Mon Aug 26 2024 06:19:33 GMT+0000 (Coordinated Universal Time)","1724653196547","2024-08-26T06:19:56.571Z","2024-08-26T06:19:56.571Z","0"
